score	seq	width	nucCons	file
824.19199725808	50	23	0.00	ia1_BEAM_noise42_5_run2.txt
822.300305605326	50	24	0.00	ia1_BEAM_noise42_5_run3.txt
820.9852917585381	50	24	0.00	ia1_BEAM_noise42_5_run4.txt
811.31623310446	50	24	0.00	ia1_BEAM_noise42_5_run5.txt
822.656346016128	50	23	0.00	ia1_BEAM_noise42_5_run6.txt
815.7025552895963	51	24	0.00	ia1_BEAM_noise42_5_run7.txt
818.1519168865747	51	23	0.00	ia1_BEAM_noise42_5_run8.txt
814.0835799972984	49	27	0.00	ia1_BEAM_noise42_5_run9.txt
877.3803205405428	59	25	0.00	ia1_BEAM_noise42_6_run1.txt
874.1752083525894	57	24	0.00	ia1_BEAM_noise42_6_run10.txt
877.4061478809143	57	24	0.00	ia1_BEAM_noise42_6_run2.txt
865.6225451355157	59	25	0.00	ia1_BEAM_noise42_6_run3.txt
875.4406131637676	58	24	0.00	ia1_BEAM_noise42_6_run4.txt
867.4099583903097	54	24	0.00	ia1_BEAM_noise42_6_run5.txt
866.0154785029935	60	24	0.00	ia1_BEAM_noise42_6_run6.txt
861.9277909544056	55	24	0.00	ia1_BEAM_noise42_6_run7.txt
873.271919511702	59	25	0.00	ia1_BEAM_noise42_6_run8.txt
876.5477324878664	57	25	0.00	ia1_BEAM_noise42_6_run9.txt
599.2478021004771	69	18	0.00	ia1_BEAM_noise42_7_run1.txt
599.7477971433989	70	18	0.00	ia1_BEAM_noise42_7_run10.txt
578.7218004976601	71	17	0.00	ia1_BEAM_noise42_7_run2.txt
601.9863955744153	71	18	0.00	ia1_BEAM_noise42_7_run3.txt
580.1040721775948	72	17	0.00	ia1_BEAM_noise42_7_run4.txt
600.1012145425898	70	18	0.00	ia1_BEAM_noise42_7_run5.txt
578.7218004976602	71	17	0.00	ia1_BEAM_noise42_7_run6.txt
599.6119426671204	69	18	0.00	ia1_BEAM_noise42_7_run7.txt
601.9863955744153	71	18	0.00	ia1_BEAM_noise42_7_run8.txt
601.8380979261076	70	18	0.00	ia1_BEAM_noise42_7_run9.txt
829.3894461419272	52	24	0.00	ia1_BEAM_noise42_8_run1.txt
832.0440430888889	53	26	0.00	ia1_BEAM_noise42_8_run10.txt
835.6697826457419	53	25	0.00	ia1_BEAM_noise42_8_run2.txt
828.2216735987324	53	24	0.00	ia1_BEAM_noise42_8_run3.txt
821.5108491661496	49	26	0.00	ia1_BEAM_noise42_8_run4.txt
833.9557399943119	53	24	0.00	ia1_BEAM_noise42_8_run5.txt
831.6997788667747	51	26	0.00	ia1_BEAM_noise42_8_run6.txt
822.7234225862117	53	26	0.00	ia1_BEAM_noise42_8_run7.txt
839.0895363527098	53	26	0.00	ia1_BEAM_noise42_8_run8.txt
833.3503640727986	53	24	0.00	ia1_BEAM_noise42_8_run9.txt
843.014751680786	49	27	NULL	ia1_BEAM_noise42_9_run3.txt
859.8014710936519	56	26	0.00	ia1_BEAM_noise49_10_run9.txt
838.7087402637663	54	23	0.00	ia1_BEAM_noise49_1_run1.txt
830.1900055576604	55	25	0.00	ia1_BEAM_noise49_1_run10.txt
837.9424432611559	54	26	0.00	ia1_BEAM_noise49_1_run2.txt
836.0190075336965	54	25	0.00	ia1_BEAM_noise49_1_run3.txt
838.1311873402093	54	23	0.00	ia1_BEAM_noise49_1_run4.txt
836.1833949353371	54	24	0.00	ia1_BEAM_noise49_1_run5.txt
829.375943507558	54	24	0.00	ia1_BEAM_noise49_1_run6.txt
835.1840750341408	54	23	0.00	ia1_BEAM_noise49_1_run7.txt
830.5037693672339	54	24	0.00	ia1_BEAM_noise49_1_run8.txt
833.4253319650576	54	23	0.00	ia1_BEAM_noise49_1_run9.txt
774.5869510954805	46	23	0.00	ia1_BEAM_noise49_2_run1.txt
775.39366559982	41	26	0.00	ia1_BEAM_noise49_2_run10.txt
776.1535167716731	45	25	0.00	ia1_BEAM_noise49_2_run2.txt
773.7997514090772	44	25	0.00	ia1_BEAM_noise49_2_run3.txt
697.7607827588749	63	25	0.00	ia1_BEAM_noise49_2_run4.txt
780.2616415300984	40	25	0.00	ia1_BEAM_noise49_2_run5.txt
760.0534599394032	43	27	0.00	ia1_BEAM_noise49_2_run6.txt
780.3838956582408	40	25	0.00	ia1_BEAM_noise49_2_run7.txt
775.1025697580083	40	26	0.00	ia1_BEAM_noise49_2_run8.txt
780.7501988455101	41	25	0.00	ia1_BEAM_noise49_2_run9.txt
709.9263653147124	50	24	0.00	ia1_BEAM_noise49_3_run1.txt
684.5396059951217	50	20	0.00	ia1_BEAM_noise49_3_run10.txt
707.1891550035381	50	24	0.00	ia1_BEAM_noise49_3_run2.txt
692.497069799402	50	22	0.00	ia1_BEAM_noise49_3_run3.txt
689.9242413576718	50	23	0.00	ia1_BEAM_noise49_3_run4.txt
679.2682408691081	50	19	0.00	ia1_BEAM_noise49_3_run5.txt
684.5054123851179	52	22	0.00	ia1_BEAM_noise49_3_run6.txt
688.8131945304341	56	24	0.00	ia1_BEAM_noise49_3_run7.txt
682.3905770087574	56	23	0.00	ia1_BEAM_noise49_3_run8.txt
687.9273032725717	56	25	0.00	ia1_BEAM_noise49_3_run9.txt
770.1148678219985	52	24	0.00	ia1_BEAM_noise49_4_run1.txt
769.3573728195544	52	24	0.00	ia1_BEAM_noise49_4_run10.txt
769.5336348493657	52	24	0.00	ia1_BEAM_noise49_4_run2.txt
766.1545325309754	52	25	0.00	ia1_BEAM_noise49_4_run3.txt
758.9652594994056	52	22	0.00	ia1_BEAM_noise49_4_run4.txt
764.5760403135612	51	25	0.00	ia1_BEAM_noise49_4_run5.txt
770.2000608943603	52	24	0.00	ia1_BEAM_noise49_4_run6.txt
770.5168111618717	52	23	0.00	ia1_BEAM_noise49_4_run7.txt
770.2000608943601	52	24	0.00	ia1_BEAM_noise49_4_run8.txt
764.459267329822	51	25	0.00	ia1_BEAM_noise49_4_run9.txt
784.4993816158845	44	27	0.00	ia1_BEAM_noise49_5_run1.txt
779.612951221833	46	26	0.00	ia1_BEAM_noise49_5_run10.txt
783.3939855813785	46	27	0.00	ia1_BEAM_noise49_5_run2.txt
765.4160191901594	47	26	0.00	ia1_BEAM_noise49_5_run3.txt
783.5632244920193	47	26	0.00	ia1_BEAM_noise49_5_run4.txt
775.2968023176838	47	25	0.00	ia1_BEAM_noise49_5_run5.txt
755.612825289698	46	26	0.00	ia1_BEAM_noise49_5_run6.txt
770.7512679173792	47	26	0.00	ia1_BEAM_noise49_5_run9.txt
862.8133549021004	50	24	0.00	ia1_BEAM_noise49_6_run1.txt
864.1026663898621	50	23	0.00	ia1_BEAM_noise49_6_run10.txt
861.7391900113762	50	24	0.00	ia1_BEAM_noise49_6_run2.txt
861.4553469218	50	23	0.00	ia1_BEAM_noise49_6_run3.txt
863.63475683242	50	24	0.00	ia1_BEAM_noise49_6_run4.txt
859.0530079160261	50	24	0.00	ia1_BEAM_noise49_6_run5.txt
854.0609191907021	50	25	0.00	ia1_BEAM_noise49_6_run6.txt
861.6668823612598	50	24	0.00	ia1_BEAM_noise49_6_run7.txt
857.5393396586061	50	24	0.00	ia1_BEAM_noise49_6_run8.txt
854.664383392782	50	22	0.00	ia1_BEAM_noise49_6_run9.txt
760.1557329659778	49	25	0.00	ia1_BEAM_noise49_7_run1.txt
767.6774643982163	49	26	0.00	ia1_BEAM_noise49_7_run2.txt
760.9538424585573	49	25	0.00	ia1_BEAM_noise49_7_run5.txt
774.3539789877582	48	26	0.00	ia1_BEAM_noise49_7_run9.txt
831.4430464965361	50	28	0.00	ia1_BEAM_noise49_8_run1.txt
839.163656466378	50	28	0.00	ia1_BEAM_noise49_8_run10.txt
843.1815569186164	50	28	0.00	ia1_BEAM_noise49_8_run2.txt
838.7685597553359	48	28	0.00	ia1_BEAM_noise49_8_run3.txt
838.9124069415091	49	28	0.00	ia1_BEAM_noise49_8_run4.txt
836.4626373247005	49	28	0.00	ia1_BEAM_noise49_8_run5.txt
841.1098521290639	47	28	0.00	ia1_BEAM_noise49_8_run6.txt
841.2876688151042	51	28	0.00	ia1_BEAM_noise49_8_run7.txt
835.1771736470529	45	27	0.00	ia1_BEAM_noise49_8_run8.txt
836.2997789455023	49	28	0.00	ia1_BEAM_noise49_8_run9.txt
507.93178236151755	68	17	0.05	ia1_BEAM_noise49_9_run1.txt
507.9317823615175	68	17	0.05	ia1_BEAM_noise49_9_run10.txt
734.7580258544227	40	27	0.00	ia1_BEAM_noise49_9_run2.txt
505.280229094743	69	17	0.05	ia1_BEAM_noise49_9_run3.txt
507.93178236151755	68	17	0.05	ia1_BEAM_noise49_9_run4.txt
727.3502594352195	42	26	0.00	ia1_BEAM_noise49_9_run5.txt
732.9821188138004	39	27	0.00	ia1_BEAM_noise49_9_run6.txt
736.2429123058981	42	26	0.00	ia1_BEAM_noise49_9_run7.txt
726.0810706556879	41	28	0.00	ia1_BEAM_noise49_9_run8.txt
507.9317823615175	68	17	0.05	ia1_BEAM_noise49_9_run9.txt
706.4371227257856	48	26	0.00	ia1_BEAM_noise56_10_run1.txt
695.1174497515707	54	26	0.00	ia1_BEAM_noise56_10_run10.txt
694.5065550706494	53	26	0.00	ia1_BEAM_noise56_10_run2.txt
718.3314314992589	48	26	0.00	ia1_BEAM_noise56_10_run3.txt
700.1981535038768	55	26	0.00	ia1_BEAM_noise56_10_run4.txt
694.6201672628189	54	26	0.00	ia1_BEAM_noise56_10_run5.txt
696.2960534992189	54	26	0.00	ia1_BEAM_noise56_10_run6.txt
695.2120210622769	56	26	0.00	ia1_BEAM_noise56_10_run7.txt
683.4671303203963	53	25	0.00	ia1_BEAM_noise56_10_run8.txt
718.8296253012109	48	26	0.00	ia1_BEAM_noise56_10_run9.txt
784.756930455853	43	28	0.00	ia1_BEAM_noise56_1_run1.txt
781.8774277454067	45	28	0.00	ia1_BEAM_noise56_1_run10.txt
728.5112823996612	54	26	0.00	ia1_BEAM_noise56_1_run2.txt
781.8072089603601	45	28	0.00	ia1_BEAM_noise56_1_run3.txt
762.2822337258909	45	27	0.00	ia1_BEAM_noise56_1_run4.txt
781.8445275887625	42	29	0.00	ia1_BEAM_noise56_1_run5.txt
786.6275748358116	43	29	0.00	ia1_BEAM_noise56_1_run6.txt
782.8666765066907	43	30	0.00	ia1_BEAM_noise56_1_run7.txt
748.9061399445275	51	28	0.00	ia1_BEAM_noise56_1_run8.txt
756.4649558679623	53	29	0.00	ia1_BEAM_noise56_1_run9.txt
760.3705144004344	44	23	0.00	ia1_BEAM_noise56_3_run1.txt
749.160577881504	47	24	0.00	ia1_BEAM_noise56_3_run10.txt
770.0198395751959	44	24	0.00	ia1_BEAM_noise56_3_run2.txt
757.731953008014	44	24	0.00	ia1_BEAM_noise56_3_run3.txt
767.0454095178662	44	24	0.00	ia1_BEAM_noise56_3_run4.txt
763.9466495906858	41	24	0.00	ia1_BEAM_noise56_3_run5.txt
760.7344733964371	41	24	0.00	ia1_BEAM_noise56_3_run6.txt
761.8302520854639	44	24	0.00	ia1_BEAM_noise56_3_run7.txt
762.0824776680636	43	24	0.00	ia1_BEAM_noise56_3_run8.txt
757.4565476663935	44	23	0.00	ia1_BEAM_noise56_3_run9.txt
728.9968518404154	46	22	0.00	ia1_BEAM_noise56_4_run1.txt
724.8593678758652	46	22	0.00	ia1_BEAM_noise56_4_run10.txt
710.5530837086895	47	19	0.00	ia1_BEAM_noise56_4_run2.txt
726.2529841523871	46	22	0.00	ia1_BEAM_noise56_4_run3.txt
725.6316411229262	46	22	0.00	ia1_BEAM_noise56_4_run4.txt
648.43012077041	61	19	0.00	ia1_BEAM_noise56_4_run5.txt
709.9344187313515	47	22	0.00	ia1_BEAM_noise56_4_run6.txt
727.514652413024	46	22	0.00	ia1_BEAM_noise56_4_run7.txt
722.5595856287301	47	21	0.00	ia1_BEAM_noise56_4_run8.txt
722.6069775481357	45	23	0.00	ia1_BEAM_noise56_4_run9.txt
635.2417337207164	51	21	0.00	ia1_BEAM_noise56_5_run1.txt
635.1105763894969	51	21	0.00	ia1_BEAM_noise56_5_run10.txt
634.9806539761189	53	21	0.00	ia1_BEAM_noise56_5_run2.txt
630.940546353357	54	21	0.00	ia1_BEAM_noise56_5_run3.txt
635.2121320408635	49	21	0.00	ia1_BEAM_noise56_5_run4.txt
635.594754521431	49	21	0.00	ia1_BEAM_noise56_5_run5.txt
672.7063829522297	57	27	0.00	ia1_BEAM_noise56_5_run6.txt
635.1248167492442	50	21	0.00	ia1_BEAM_noise56_5_run7.txt
632.6748370259199	52	21	0.00	ia1_BEAM_noise56_5_run8.txt
633.2316437054026	51	21	0.00	ia1_BEAM_noise56_5_run9.txt
797.6099532757534	43	24	0.00	ia1_BEAM_noise56_6_run1.txt
789.475564188578	44	24	0.00	ia1_BEAM_noise56_6_run10.txt
797.2413435402326	43	25	0.00	ia1_BEAM_noise56_6_run2.txt
790.6350374553916	44	24	0.00	ia1_BEAM_noise56_6_run3.txt
797.2413435402325	43	25	0.00	ia1_BEAM_noise56_6_run4.txt
795.8415833833233	44	23	0.00	ia1_BEAM_noise56_6_run5.txt
794.8803632029142	44	24	0.00	ia1_BEAM_noise56_6_run6.txt
801.6863765674095	44	24	0.00	ia1_BEAM_noise56_6_run7.txt
797.6099532757535	43	24	0.00	ia1_BEAM_noise56_6_run8.txt
794.3090953441185	43	25	0.00	ia1_BEAM_noise56_6_run9.txt
705.6265516057513	49	22	0.00	ia1_BEAM_noise56_7_run1.txt
664.2440429640384	63	23	0.00	ia1_BEAM_noise56_7_run10.txt
679.2871751288052	64	22	0.00	ia1_BEAM_noise56_7_run2.txt
665.4730782303967	61	23	0.00	ia1_BEAM_noise56_7_run3.txt
718.1610728791326	46	24	0.00	ia1_BEAM_noise56_7_run4.txt
705.8768520836256	47	22	0.00	ia1_BEAM_noise56_7_run5.txt
722.1891754692252	49	24	0.00	ia1_BEAM_noise56_7_run6.txt
715.4627669189175	47	22	0.00	ia1_BEAM_noise56_7_run7.txt
676.7008797294407	64	22	0.00	ia1_BEAM_noise56_7_run8.txt
726.6230144645752	48	24	0.00	ia1_BEAM_noise56_7_run9.txt
873.1868268957205	55	24	0.00	ia1_BEAM_noise56_8_run1.txt
868.4947528955114	55	22	0.00	ia1_BEAM_noise56_8_run10.txt
874.4123943673911	55	22	0.00	ia1_BEAM_noise56_8_run2.txt
875.9139742940731	55	22	0.00	ia1_BEAM_noise56_8_run3.txt
871.6856021560154	53	26	0.00	ia1_BEAM_noise56_8_run4.txt
867.9477805537313	55	22	0.00	ia1_BEAM_noise56_8_run5.txt
878.2347887846081	55	23	0.00	ia1_BEAM_noise56_8_run6.txt
867.5811574392916	55	24	0.00	ia1_BEAM_noise56_8_run7.txt
865.6457469858713	55	22	0.00	ia1_BEAM_noise56_8_run8.txt
878.4931605497405	55	23	0.00	ia1_BEAM_noise56_8_run9.txt
762.8724047347654	46	25	0.00	ia1_BEAM_noise56_9_run1.txt
760.7122107038049	46	25	0.00	ia1_BEAM_noise56_9_run10.txt
760.7122107038047	46	25	0.00	ia1_BEAM_noise56_9_run2.txt
755.3651444175848	46	24	0.00	ia1_BEAM_noise56_9_run3.txt
758.9597023275173	46	26	0.00	ia1_BEAM_noise56_9_run4.txt
755.8630701013132	46	26	0.00	ia1_BEAM_noise56_9_run5.txt
758.7324310095408	47	25	0.00	ia1_BEAM_noise56_9_run6.txt
752.4822872415963	46	25	0.00	ia1_BEAM_noise56_9_run7.txt
765.5005117378805	46	26	0.00	ia1_BEAM_noise56_9_run8.txt
763.0514363443023	46	26	0.00	ia1_BEAM_noise56_9_run9.txt
819.8440107528141	48	22	0.00	ia1_BEAM_noise63_10_run1.txt
823.8745783897983	49	23	0.00	ia1_BEAM_noise63_10_run10.txt
820.2617118678472	49	22	0.00	ia1_BEAM_noise63_10_run2.txt
823.4624567497902	49	23	0.00	ia1_BEAM_noise63_10_run3.txt
816.7664472796713	49	22	0.00	ia1_BEAM_noise63_10_run4.txt
822.1533238660371	49	22	0.00	ia1_BEAM_noise63_10_run5.txt
822.153323866037	49	22	0.00	ia1_BEAM_noise63_10_run6.txt
819.6902574048553	49	22	0.00	ia1_BEAM_noise63_10_run7.txt
821.8720078259857	49	23	0.00	ia1_BEAM_noise63_10_run8.txt
822.2484515539041	49	22	0.00	ia1_BEAM_noise63_10_run9.txt
605.8013198437568	39	26	0.00	ia1_BEAM_noise63_1_run1.txt
592.1143132693976	38	25	0.00	ia1_BEAM_noise63_1_run10.txt
593.8393349648394	38	25	0.00	ia1_BEAM_noise63_1_run2.txt
432.58057974222356	64	15	0.00	ia1_BEAM_noise63_1_run3.txt
601.1532151061954	39	24	0.00	ia1_BEAM_noise63_1_run4.txt
578.8441996012133	55	26	0.00	ia1_BEAM_noise63_1_run5.txt
582.2444998170826	55	29	0.00	ia1_BEAM_noise63_1_run6.txt
593.0836843603778	40	27	0.00	ia1_BEAM_noise63_1_run7.txt
589.7813279126772	35	27	0.00	ia1_BEAM_noise63_1_run8.txt
605.7277389087294	38	27	0.00	ia1_BEAM_noise63_1_run9.txt
630.4041811306715	52	22	0.00	ia1_BEAM_noise63_2_run1.txt
617.9933409230159	51	23	0.00	ia1_BEAM_noise63_2_run10.txt
641.673926060384	50	22	0.00	ia1_BEAM_noise63_2_run2.txt
641.125891287428	50	22	0.00	ia1_BEAM_noise63_2_run3.txt
644.6515107569641	50	22	0.00	ia1_BEAM_noise63_2_run4.txt
638.0769628733239	51	24	0.00	ia1_BEAM_noise63_2_run5.txt
542.4445941718274	70	21	0.00	ia1_BEAM_noise63_2_run6.txt
532.7372956912175	70	21	0.00	ia1_BEAM_noise63_2_run7.txt
638.4304743361938	50	22	0.00	ia1_BEAM_noise63_2_run8.txt
634.9695902140833	52	22	0.00	ia1_BEAM_noise63_2_run9.txt
436.08711000537835	69	16	0.00	ia1_BEAM_noise63_3_run1.txt
489.75839871354214	62	18	0.00	ia1_BEAM_noise63_3_run10.txt
503.24918541050977	62	19	0.00	ia1_BEAM_noise63_3_run2.txt
490.1899037523419	62	19	0.00	ia1_BEAM_noise63_3_run3.txt
585.7007823429018	51	24	0.00	ia1_BEAM_noise63_3_run4.txt
505.8079967813741	66	20	0.00	ia1_BEAM_noise63_3_run5.txt
584.0347071678694	52	24	0.00	ia1_BEAM_noise63_3_run6.txt
434.7510293434132	68	17	0.00	ia1_BEAM_noise63_3_run7.txt
505.52159683923264	62	20	0.00	ia1_BEAM_noise63_3_run8.txt
503.11811537750486	65	20	0.00	ia1_BEAM_noise63_3_run9.txt
809.1775999841976	48	22	0.00	ia1_BEAM_noise63_4_run1.txt
813.7422267396105	48	23	0.00	ia1_BEAM_noise63_4_run10.txt
812.3451729175289	48	22	0.00	ia1_BEAM_noise63_4_run2.txt
812.9405429843061	48	23	0.00	ia1_BEAM_noise63_4_run3.txt
814.5182947161728	48	23	0.00	ia1_BEAM_noise63_4_run4.txt
810.1485481334565	48	22	0.00	ia1_BEAM_noise63_4_run5.txt
814.663306895132	47	23	0.00	ia1_BEAM_noise63_4_run6.txt
810.8605349300499	48	22	0.00	ia1_BEAM_noise63_4_run7.txt
813.6982566612188	48	23	0.00	ia1_BEAM_noise63_4_run8.txt
819.5683448881645	48	23	0.00	ia1_BEAM_noise63_4_run9.txt
747.9436953836503	46	24	0.00	ia1_BEAM_noise63_5_run1.txt
743.4095541939632	46	24	0.00	ia1_BEAM_noise63_5_run10.txt
748.3136584019961	46	24	0.00	ia1_BEAM_noise63_5_run2.txt
748.1349787801954	45	24	0.00	ia1_BEAM_noise63_5_run3.txt
742.6761772058599	45	24	0.00	ia1_BEAM_noise63_5_run4.txt
740.5540890565542	43	25	0.00	ia1_BEAM_noise63_5_run5.txt
742.2456708725068	45	24	0.00	ia1_BEAM_noise63_5_run6.txt
744.9515705800178	46	24	0.00	ia1_BEAM_noise63_5_run7.txt
737.0476331651196	41	25	0.00	ia1_BEAM_noise63_5_run8.txt
738.8143188199285	43	26	0.00	ia1_BEAM_noise63_5_run9.txt
837.3145291519734	45	27	0.00	ia1_BEAM_noise63_6_run1.txt
830.8255691919982	42	27	0.00	ia1_BEAM_noise63_6_run10.txt
836.6794306233413	42	26	0.00	ia1_BEAM_noise63_6_run2.txt
838.3575171036262	43	26	0.00	ia1_BEAM_noise63_6_run3.txt
838.8142523552701	42	27	0.00	ia1_BEAM_noise63_6_run4.txt
842.193871853668	43	27	0.00	ia1_BEAM_noise63_6_run5.txt
840.6131348715701	42	26	0.00	ia1_BEAM_noise63_6_run6.txt
836.6794306233414	42	26	0.00	ia1_BEAM_noise63_6_run7.txt
845.2966734276151	42	27	0.00	ia1_BEAM_noise63_6_run8.txt
846.7537287258122	43	27	0.00	ia1_BEAM_noise63_6_run9.txt
752.0823292917127	49	24	0.00	ia1_BEAM_noise63_7_run1.txt
750.480816479086	49	23	0.00	ia1_BEAM_noise63_7_run10.txt
741.3421678419742	50	21	0.00	ia1_BEAM_noise63_7_run2.txt
735.6647068312186	49	22	0.00	ia1_BEAM_noise63_7_run3.txt
755.3424736431782	49	24	0.00	ia1_BEAM_noise63_7_run4.txt
761.1873738919761	49	25	0.00	ia1_BEAM_noise63_7_run5.txt
749.3411277997432	49	25	0.00	ia1_BEAM_noise63_7_run6.txt
766.3158349785599	49	27	0.00	ia1_BEAM_noise63_7_run7.txt
767.2034767422655	49	27	0.00	ia1_BEAM_noise63_7_run8.txt
736.5952343801044	49	22	0.00	ia1_BEAM_noise63_7_run9.txt
744.0657994382299	44	25	0.00	ia1_BEAM_noise63_8_run1.txt
759.472067360889	46	23	0.00	ia1_BEAM_noise63_8_run10.txt
753.6683645771335	45	24	0.00	ia1_BEAM_noise63_8_run2.txt
761.0637699679712	45	23	0.00	ia1_BEAM_noise63_8_run3.txt
757.1382067276581	45	23	0.00	ia1_BEAM_noise63_8_run4.txt
765.1830853598003	45	24	0.00	ia1_BEAM_noise63_8_run5.txt
760.5686240887268	45	23	0.00	ia1_BEAM_noise63_8_run6.txt
757.3174158066598	45	24	0.00	ia1_BEAM_noise63_8_run7.txt
753.8194903963131	46	24	0.00	ia1_BEAM_noise63_8_run8.txt
758.5327256850155	45	24	0.00	ia1_BEAM_noise63_8_run9.txt
764.9585166948385	47	25	0.00	ia1_BEAM_noise63_9_run1.txt
727.2470031982195	57	25	0.00	ia1_BEAM_noise63_9_run10.txt
729.906752896563	57	25	0.00	ia1_BEAM_noise63_9_run2.txt
719.6568022057187	55	25	0.00	ia1_BEAM_noise63_9_run3.txt
765.8382221539597	47	24	0.00	ia1_BEAM_noise63_9_run4.txt
762.2882207326553	47	24	0.00	ia1_BEAM_noise63_9_run5.txt
766.9168721835936	47	24	0.00	ia1_BEAM_noise63_9_run6.txt
731.8004612169144	56	25	0.00	ia1_BEAM_noise63_9_run7.txt
731.9722643098789	56	25	0.00	ia1_BEAM_noise63_9_run8.txt
735.8101743124681	56	24	0.00	ia1_BEAM_noise63_9_run9.txt
657.8901966394393	56	25	0.00	ia1_BEAM_noise70_10_run1.txt
627.9620171442607	56	22	0.00	ia1_BEAM_noise70_10_run10.txt
649.5114116373442	57	25	0.00	ia1_BEAM_noise70_10_run2.txt
643.1642969492431	59	25	0.00	ia1_BEAM_noise70_10_run3.txt
651.616645883346	57	25	0.00	ia1_BEAM_noise70_10_run4.txt
640.3965495156168	55	25	0.00	ia1_BEAM_noise70_10_run5.txt
649.3031621523442	57	25	0.00	ia1_BEAM_noise70_10_run6.txt
634.5537018995688	54	25	0.00	ia1_BEAM_noise70_10_run7.txt
660.4895572176371	57	25	0.00	ia1_BEAM_noise70_10_run8.txt
640.8190083029818	59	23	0.00	ia1_BEAM_noise70_10_run9.txt
502.8490866960199	51	20	0.00	ia1_BEAM_noise70_3_run1.txt
508.44575487005625	57	26	0.00	ia1_BEAM_noise70_3_run10.txt
503.9568384761238	51	19	0.00	ia1_BEAM_noise70_3_run2.txt
503.24380335771605	51	20	0.00	ia1_BEAM_noise70_3_run3.txt
526.5272189672312	58	25	0.00	ia1_BEAM_noise70_3_run4.txt
503.4742685809533	51	20	0.00	ia1_BEAM_noise70_3_run5.txt
433.856107060409	67	20	0.00	ia1_BEAM_noise70_3_run6.txt
502.84908669602	51	20	0.00	ia1_BEAM_noise70_3_run7.txt
504.2368031243496	49	21	0.00	ia1_BEAM_noise70_3_run8.txt
547.0943200539839	50	26	0.00	ia1_BEAM_noise70_3_run9.txt
608.8021900089575	42	24	0.00	ia1_BEAM_noise70_4_run1.txt
597.2013013965342	41	25	0.00	ia1_BEAM_noise70_4_run10.txt
608.2082309180347	44	23	0.00	ia1_BEAM_noise70_4_run2.txt
599.2457969778676	43	24	0.00	ia1_BEAM_noise70_4_run3.txt
608.1772303071147	42	23	0.00	ia1_BEAM_noise70_4_run4.txt
580.9180983151624	53	24	0.00	ia1_BEAM_noise70_4_run5.txt
608.129708941689	44	23	0.00	ia1_BEAM_noise70_4_run6.txt
608.9832198778556	43	23	0.00	ia1_BEAM_noise70_4_run7.txt
608.342378103083	41	23	0.00	ia1_BEAM_noise70_4_run8.txt
608.2415096712223	41	22	0.00	ia1_BEAM_noise70_4_run9.txt
714.5070803775521	52	26	0.00	ia1_BEAM_noise70_5_run1.txt
720.0538222324544	52	25	0.00	ia1_BEAM_noise70_5_run10.txt
719.6117780846646	53	23	0.00	ia1_BEAM_noise70_5_run2.txt
708.2561480047812	52	25	0.00	ia1_BEAM_noise70_5_run3.txt
713.7999101762235	55	26	0.00	ia1_BEAM_noise70_5_run4.txt
707.6653705074234	52	25	0.00	ia1_BEAM_noise70_5_run5.txt
709.923810850853	57	27	0.00	ia1_BEAM_noise70_5_run6.txt
720.8537441991275	52	25	0.00	ia1_BEAM_noise70_5_run7.txt
717.0318475184717	52	26	0.00	ia1_BEAM_noise70_5_run8.txt
715.1965784003645	53	23	0.00	ia1_BEAM_noise70_5_run9.txt
607.9248654254588	51	24	0.00	ia1_BEAM_noise70_6_run1.txt
597.9060219951715	53	24	0.00	ia1_BEAM_noise70_6_run10.txt
644.7740387730026	40	24	0.00	ia1_BEAM_noise70_6_run2.txt
590.2077386032986	60	21	0.00	ia1_BEAM_noise70_6_run3.txt
620.873092723764	52	25	0.00	ia1_BEAM_noise70_6_run4.txt
625.2608694010677	52	26	0.00	ia1_BEAM_noise70_6_run5.txt
623.6410129613388	52	25	0.00	ia1_BEAM_noise70_6_run6.txt
624.9341569176195	52	26	0.00	ia1_BEAM_noise70_6_run7.txt
621.6484218298807	51	26	0.00	ia1_BEAM_noise70_6_run8.txt
627.2333144639542	52	26	0.00	ia1_BEAM_noise70_6_run9.txt
702.7846097756332	42	25	0.00	ia1_BEAM_noise70_7_run1.txt
702.3872987758596	42	25	0.00	ia1_BEAM_noise70_7_run10.txt
705.5236337902669	42	24	0.00	ia1_BEAM_noise70_7_run2.txt
702.7812869712595	42	24	0.00	ia1_BEAM_noise70_7_run3.txt
702.4305701650262	42	24	0.00	ia1_BEAM_noise70_7_run4.txt
699.2837840249333	42	25	0.00	ia1_BEAM_noise70_7_run5.txt
703.4708815463785	42	24	0.00	ia1_BEAM_noise70_7_run6.txt
701.4781445666549	42	25	0.00	ia1_BEAM_noise70_7_run7.txt
701.2552528606382	42	25	0.00	ia1_BEAM_noise70_7_run8.txt
702.104971435607	42	24	0.00	ia1_BEAM_noise70_7_run9.txt
646.2103234582191	59	26	0.00	ia1_BEAM_noise70_8_run1.txt
650.8929784880252	60	27	0.00	ia1_BEAM_noise70_8_run10.txt
650.8096214923718	60	25	0.00	ia1_BEAM_noise70_8_run2.txt
651.9205147573991	59	26	0.00	ia1_BEAM_noise70_8_run3.txt
647.4630523873986	60	23	0.00	ia1_BEAM_noise70_8_run4.txt
648.2816038047306	59	25	0.00	ia1_BEAM_noise70_8_run5.txt
649.1118357392756	61	26	0.00	ia1_BEAM_noise70_8_run6.txt
